DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
CCS-1402,234798,,Transmission,Mk10,3,22:37:00 30-Jun-2022,23:07:28 30-Jun-2022,Message,10,,,,1818.000000,1838.000000,,
CCS-1402,234798,,Transmission,Mk10,3,22:37:00 30-Jun-2022,22:41:14 30-Jun-2022,Dive,1,Square,13.0,13.0,253,255,,
CCS-1402,234798,,Transmission,Mk10,3,22:41:14 30-Jun-2022,22:42:12 30-Jun-2022,Surface,,,,,57,59,52,6
CCS-1402,234798,,Transmission,Mk10,3,22:42:12 30-Jun-2022,22:48:16 30-Jun-2022,Dive,1,V,13.5,13.5,363,365,,
CCS-1402,234798,,Transmission,Mk10,3,22:48:16 30-Jun-2022,22:49:08 30-Jun-2022,Surface,,,,,51,53,45,7
CCS-1402,234798,,Transmission,Mk10,3,22:49:08 30-Jun-2022,22:55:04 30-Jun-2022,Dive,1,U,19.0,19.0,355,357,,
CCS-1402,234798,,Transmission,Mk10,3,22:55:04 30-Jun-2022,22:55:56 30-Jun-2022,Surface,,,,,51,53,50,2
CCS-1402,234798,,Transmission,Mk10,3,22:55:56 30-Jun-2022,23:00:20 30-Jun-2022,Dive,1,U,16.0,16.0,263,265,,
CCS-1402,234798,,Transmission,Mk10,3,23:00:20 30-Jun-2022,23:01:22 30-Jun-2022,Surface,,,,,61,63,56,6
CCS-1402,234798,,Transmission,Mk10,3,23:01:22 30-Jun-2022,23:06:30 30-Jun-2022,Dive,1,U,14.0,14.0,307,309,,
CCS-1402,234798,,Transmission,Mk10,3,23:06:30 30-Jun-2022,23:07:28 30-Jun-2022,Surface,,,,,57,59,47,11
CCS-1402,234798,,Transmission,Mk10,3,23:07:00 30-Jun-2022,23:58:56 30-Jun-2022,Message,10,,,,3106.000000,3126.000000,,
