DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
243053,243053,,Transmission,Mk10,1,18:08:00 22-Jul-2024,18:44:30 22-Jul-2024,Message,10,,,,2180.000000,2200.000000,,
243053,243053,,Transmission,Mk10,1,18:08:00 22-Jul-2024,18:11:14 22-Jul-2024,Dive,1,Square,18.5,18.5,193,195,,
243053,243053,,Transmission,Mk10,1,18:11:14 22-Jul-2024,18:21:50 22-Jul-2024,Surface,,,,,635,637,164,472
243053,243053,,Transmission,Mk10,1,18:21:50 22-Jul-2024,18:25:28 22-Jul-2024,Dive,1,Square,26.5,27.0,217,219,,
243053,243053,,Transmission,Mk10,1,18:25:28 22-Jul-2024,18:26:34 22-Jul-2024,Surface,,,,,65,67,51,15
243053,243053,,Transmission,Mk10,1,18:26:34 22-Jul-2024,18:30:28 22-Jul-2024,Dive,1,Square,23.5,23.5,233,235,,
243053,243053,,Transmission,Mk10,1,18:30:28 22-Jul-2024,18:31:48 22-Jul-2024,Surface,,,,,79,81,54,26
243053,243053,,Transmission,Mk10,1,18:31:48 22-Jul-2024,18:36:30 22-Jul-2024,Dive,1,U,23.0,23.0,281,283,,
243053,243053,,Transmission,Mk10,1,18:36:30 22-Jul-2024,18:37:54 22-Jul-2024,Surface,,,,,83,85,62,22
243053,243053,,Transmission,Mk10,1,18:37:54 22-Jul-2024,18:43:14 22-Jul-2024,Dive,1,Square,12.5,12.5,319,321,,
243053,243053,,Transmission,Mk10,1,18:43:14 22-Jul-2024,18:44:30 22-Jul-2024,Surface,,,,,75,77,56,20
243053,243053,,Transmission,Mk10,2,18:45:00 22-Jul-2024,19:12:20 22-Jul-2024,Message,10,,,,1630.000000,1650.000000,,
243053,243053,,Transmission,Mk10,2,18:45:00 22-Jul-2024,18:48:00 22-Jul-2024,Dive,1,U,18.5,18.5,179,181,,
243053,243053,,Transmission,Mk10,2,18:48:00 22-Jul-2024,18:49:20 22-Jul-2024,Surface,,,,,79,81,49,31
